"sale_date"	"sale_price"	"sale_reason"	"sale_instrument"	"sale_warning"	"sitetype"	"addr_full"	"zip5"	"ctyname"	"postalctyn"	"lon"	"lat"	"building_grade"	"square_feet_total_living"	"bedrooms"	"bath_full_count"	"bath_half_count"	"bath_3qtr_count"	"year_built"	"year_renovated"	"current_zoning"	"sq_ft_lot"	"prop_type"	"present_use"	"residuals"	"std_residuals"	"stu_residuals"	"cooks_distance"	"dfbeta.(Intercept)"	"dfbeta.bath_full_count"	"dfbeta.building_grade"	"dfbeta.square_feet_total_living"	"dffit"	"leverage"	"covariance_ratios"
2009-01-12	 364285	 1	 3	"54"	"R1"	"11093 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122.0260	47.69704	 7	 1600	 3	 2	1	0	2008	   0	"URPSO"	   5277	"R"	  2	-1.215303e+05	-3.392408e-01	-3.392291e-01	7.537214e-06	-7.789571e+01	-1.759189e+01	 1.005667e+01	 6.778310e-03	-5.490608e-03	2.619033e-04	1.0005373
2009-01-13	 610000	 1	 3	NA	"R1"	"6028 143RD CT NE"	98052	"REDMOND"	"REDMOND"	-122.1487	47.66124	 9	 2580	 5	 2	1	1	1984	   0	"R6"	   8204	"R"	  2	-9.407008e+04	-2.625744e-01	-2.625649e-01	2.733037e-06	 5.591530e+01	-2.787996e+00	-9.730534e+00	 8.650972e-03	-3.306260e-03	1.585375e-04	1.0004482
2009-01-13	 329075	 1	 3	"54"	"R1"	"11038 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122.0252	47.69610	 7	 1710	 3	 2	1	0	2008	   0	"URPSO"	   3885	"R"	  2	-1.722127e+05	-4.807135e-01	-4.806991e-01	1.456220e-05	-1.210115e+02	-2.367473e+01	 1.640919e+01	 5.899204e-03	-7.631862e-03	2.520026e-04	1.0004913
2009-01-14	 650000	 1	 3	NA	"R1"	"17279 NE 120TH WAY"	98052	"REDMOND"	"REDMOND"	-122.1102	47.70755	 9	 3000	 4	 2	1	0	2007	   0	"R4"	   6955	"R"	  2	-1.131463e+05	-3.158144e-01	-3.158033e-01	2.887777e-06	 4.058425e+01	-2.095278e-01	-6.288695e+00	 1.109723e-03	-3.398573e-03	1.158003e-04	1.0003959
2009-01-15	 890000	 1	 3	NA	"R1"	"11755 168TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1159	47.70501	10	 3410	 4	 2	1	0	2008	   0	"R4"	   5246	"R"	  2	 2.897895e+04	 8.089391e-02	 8.089079e-02	5.028227e-07	-2.959898e+01	-1.460929e+00	 4.573228e+00	-1.262334e-03	 1.418145e-03	3.072626e-04	1.0006165
2009-01-15	 440000	 1	 3	NA	"R1"	"8461 137TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1571	47.67843	 7	 1280	 3	 1	1	1	2009	   0	"R5"	   3903	"R"	  2	 3.440911e+04	 9.604886e-02	 9.604516e-02	5.556588e-07	 1.875099e+01	-3.067728e+00	-7.276615e-01	-1.796544e-03	 1.490793e-03	2.408680e-04	1.0005492
2009-01-16	 608800	 1	 3	NA	"R1"	"11023 182ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122.0980	47.69833	 8	 2510	 4	 2	1	0	2007	   0	"R6"	   4425	"R"	  2	-4.521892e+04	-1.262141e-01	-1.262093e-01	3.922069e-07	-1.170837e+01	-2.685944e+00	 1.695963e+00	-3.747888e-04	-1.252481e-03	9.847284e-05	1.0004046
2009-01-20	 510000	 1	 3	NA	"R1"	"18503 NE 25TH ST"	98052	"REDMOND"	"REDMOND"	-122.0921	47.63143	 8	 2250	 4	 2	0	1	1976	   0	"R3"	  13087	"R"	  2	-1.074479e+05	-2.999078e-01	-2.998972e-01	2.414921e-06	-1.214469e+01	-8.230392e+00	 8.468973e-01	 4.573706e-03	-3.107893e-03	1.073843e-04	1.0003905
2009-01-22	 700000	 1	 3	NA	"R1"	"11526 160TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1249	47.70339	 9	 3050	 4	 2	1	0	2004	   0	"R4"	   7905	"R"	  2	-7.017917e+04	-1.958843e-01	-1.958770e-01	1.106244e-06	 2.320335e+01	 1.021687e-01	-3.500763e+00	 1.961144e-06	-2.103484e-03	1.153086e-04	1.0004145
2009-01-22	 625000	 1	 3	NA	"R1"	"7264 147TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1450	47.67014	 8	 2490	 3	 2	1	0	2009	   0	"R5"	   4713	"R"	  2	-2.620577e+04	-7.314500e-02	-7.314217e-02	1.313863e-07	-6.491256e+00	-1.591259e+00	 9.231466e-01	-1.146874e-04	-7.249169e-04	9.821957e-05	1.0004077
2009-01-22	 485000	 1	 3	NA	"R1"	"13170 ADAIR CREEK WAY NE"	98053	NA	"REDMOND"	-122.0195	47.71633	 8	 1870	 2	 1	0	1	2007	   0	"URPSO"	   8660	"R"	  2	-4.378402e+04	-1.222165e-01	-1.222118e-01	8.199729e-07	 7.281588e-01	 6.713074e+00	-2.651302e+00	 2.221886e-03	-1.810978e-03	2.195355e-04	1.0005261
2009-01-23	 700000	 1	 3	NA	"R1"	"16327 NE 50TH ST"	98052	"REDMOND"	"REDMOND"	-122.1227	47.65487	10	 2950	 4	 2	1	0	1989	   0	"R4"	  11005	"R"	  2	-9.631853e+04	-2.688814e-01	-2.688717e-01	7.028386e-06	 1.232571e+02	 1.924327e+00	-2.025110e+01	 1.286466e-02	-5.302029e-03	3.887096e-04	1.0006776
2009-01-23	 316485	16	18	"13 20 31"	"R1"	"16902 NE 104TH ST"	98052	"REDMOND"	"REDMOND"	-122.1148	47.69313	 7	 2000	 3	 1	0	0	1968	   0	"R6"	   7252	"R"	  2	-1.903794e+05	-5.314279e-01	-5.314131e-01	1.886251e-05	-1.806800e+02	 2.604283e+01	 1.964653e+01	-1.687511e-02	-8.685956e-03	2.670883e-04	1.0004904
2009-01-27	 751777	 1	 3	NA	"R1"	"12715 ADAIR CREEK WAY NE"	98053	NA	"REDMOND"	-122.0153	47.71204	 8	 2160	 3	 1	1	2	2008	   0	"URPSO"	   8184	"R"	  2	 1.822023e+05	 5.085868e-01	 5.085721e-01	1.335978e-05	 2.662346e+01	-3.143110e+01	 5.011997e+00	 1.090078e-03	 7.309997e-03	2.065569e-04	1.0004373
2009-01-27	 720000	 1	 3	NA	"R1"	"11812 171ST PL NE"	98052	"REDMOND"	"REDMOND"	-122.1119	47.70627	 8	 2430	 4	 2	1	0	2008	   0	"R4"	   4978	"R"	  2	 7.723369e+04	 2.155731e-01	 2.155651e-01	1.143301e-06	 1.653067e+01	 4.996312e+00	-2.192711e+00	-5.683836e-04	 2.138426e-03	9.839853e-05	1.0003951
2009-01-27	 705000	 1	 3	NA	"R1"	"17448 NE 98TH WAY"	98052	"REDMOND"	"REDMOND"	-122.1072	47.68830	 8	 3750	 5	 2	0	2	2008	   0	"R5"	   7829	"R"	  2	-1.234344e+05	-3.445829e-01	-3.445711e-01	1.246503e-05	-1.178870e+02	 2.794198e+00	 2.207569e+01	-3.097050e-02	-7.060927e-03	4.197429e-04	1.0006942
2009-01-27	 665000	 1	 3	NA	"R1"	"11027 182ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122.0981	47.69844	 8	 2790	 4	 2	1	1	2007	   0	"R6"	   5180	"R"	  2	-2.840306e+04	-7.927884e-02	-7.927577e-02	1.861358e-07	-1.181728e+01	-1.161030e+00	 1.971442e+00	-1.790987e-03	-8.628358e-04	1.184470e-04	1.0004276
2009-01-27	 536995	 1	 3	NA	"R1"	"8456 137TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1566	47.67837	 7	 1930	 3	 2	1	0	2009	   0	"R5"	   3612	"R"	  2	 4.762636e+03	 1.329436e-02	 1.329384e-02	1.088986e-08	 3.934669e+00	 5.854110e-01	-5.732018e-01	 4.182587e-05	 2.087009e-04	2.463999e-04	1.0005576
2009-01-27	 485000	 1	 3	"40"	"R1"	"10309 163RD PL NE"	98052	"REDMOND"	"REDMOND"	-122.1224	47.69216	 7	 1980	 3	 2	0	0	1977	   0	"R6"	   6300	"R"	  2	-5.426525e+04	-1.514754e-01	-1.514696e-01	1.421591e-06	-4.635426e+01	-6.490639e+00	 6.840231e+00	-1.007342e-03	-2.384520e-03	2.477668e-04	1.0005518
2009-01-28	 565000	 1	 3	NA	"R1"	"11102 180TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.0994	47.69924	 8	 2280	 4	 2	1	0	2008	   0	"R6"	   3832	"R"	  2	-5.666766e+04	-1.581702e-01	-1.581642e-01	6.568271e-07	-7.359028e+00	-4.228209e+00	 6.403480e-01	 2.079632e-03	-1.620836e-03	1.050065e-04	1.0004083
2009-01-28	 560000	 1	 3	NA	"R1"	"4308 170TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1132	47.64900	 8	 2120	 4	 2	1	0	1985	   0	"R4"	   9282	"R"	  2	-3.916244e+04	-1.093107e-01	-1.093065e-01	3.637535e-07	-1.569596e+00	-3.336638e+00	-2.714025e-01	 2.662860e-03	-1.206193e-03	1.217556e-04	1.0004292
2009-01-28	 417000	 1	 3	NA	"R1"	"15945 NE 55TH WAY"	98052	"REDMOND"	"REDMOND"	-122.1266	47.65709	 7	 1560	 3	 1	0	1	1967	   0	"R4"	   9730	"R"	  2	-2.797503e+04	-7.808834e-02	-7.808533e-02	3.460822e-07	-1.964062e+01	 3.012301e+00	 1.484177e+00	-7.170130e-05	-1.176529e-03	2.269699e-04	1.0005363
2009-01-30	 629990	 1	 3	NA	"R1"	"23617 NE 110TH WAY"	98053	NA	"REDMOND"	-122.0240	47.69533	 9	 3280	 4	 2	0	1	2008	   0	"URPSO"	   5000	"R"	  2	-1.725404e+05	-4.815979e-01	-4.815835e-01	7.286138e-06	 3.477825e+01	 2.876460e+00	-4.085308e+00	-7.757434e-03	-5.398408e-03	1.256416e-04	1.0003646
2009-02-01	 452000	 1	 3	"40"	"R1"	"27472 NE QUAIL CREEK DR"	98053	NA	"REDMOND"	-121.9708	47.63454	 8	 1840	 3	 2	1	0	1995	   0	"RA5"	  30333	"R"	  2	-1.077783e+05	-3.008402e-01	-3.008295e-01	3.963933e-06	 1.261572e+01	-1.117968e+01	-4.185623e+00	 1.323190e-02	-3.981785e-03	1.751615e-04	1.0004582
2009-02-01	 429900	 1	 3	"41"	"R1"	"27472 NE QUAIL CREEK DR"	98053	NA	"REDMOND"	-121.9708	47.63454	 8	 1840	 3	 2	1	0	1995	   0	"RA5"	  30333	"R"	  2	-1.298783e+05	-3.625276e-01	-3.625154e-01	5.756213e-06	 1.520259e+01	-1.347208e+01	-5.043887e+00	 1.594511e-02	-4.798260e-03	1.751615e-04	1.0004454
2009-02-01	 265290	 1	 3	"54"	"R1"	"23517 NE 111TH ST"	98053	NA	"REDMOND"	-122.0255	47.69681	 7	 1290	 2	 2	0	0	2008	   0	"URPSO"	   3940	"R"	  2	-1.769215e+05	-4.938732e-01	-4.938587e-01	1.923046e-05	-8.262183e+01	-2.924023e+01	 8.390746e+00	 2.059811e-02	-8.770251e-03	3.152694e-04	1.0005506
2009-02-02	1510000	 1	 3	NA	"R1"	"5718 251ST CT NE"	98053	NA	"REDMOND"	-122.0025	47.65682	11	 4760	 4	 4	1	0	2007	   0	"RA5"	  60123	"R"	  2	 3.484580e+05	 9.730787e-01	 9.730767e-01	2.520701e-04	-4.615821e+02	 1.204176e+02	 3.579085e+01	-8.977894e-03	 3.175337e-02	1.063710e-03	1.0010814
2009-02-03	 483000	 1	 3	NA	"R1"	"23600 NE 51ST ST"	98053	NA	"REDMOND"	-122.0242	47.65430	 7	 1760	 3	 1	1	0	1954	   0	"RA2.5"	 160435	"R"	  2	 9.893447e+03	 2.761629e-02	 2.761521e-02	4.497278e-08	 8.056514e+00	-1.196231e+00	-7.503660e-01	 4.124322e-04	 4.241192e-04	2.358179e-04	1.0005468
2009-02-03	 471000	 1	 3	NA	"R1"	"5218 155TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1331	47.65513	 7	 2250	 4	 1	0	1	1963	   0	"R5"	   7900	"R"	  2	-7.102879e+04	-1.982765e-01	-1.982691e-01	3.181689e-06	-7.738053e+01	 1.089183e+01	 9.354020e+00	-9.770305e-03	-3.567325e-03	3.236196e-04	1.0006227
2009-02-05	1480000	 1	 3	"40"	"R1"	"3006 264TH AVE NE"	98053	NA	"REDMOND"	-121.9846	47.63520	11	 5390	 4	 3	1	0	2001	   0	"RA5"	 173804	"R"	  2	 2.650577e+05	 7.400674e-01	 7.400543e-01	1.037105e-04	-2.350646e+02	 1.287002e+01	 1.484365e+01	 4.340183e-02	 2.036731e-02	7.568526e-04	1.0008982
2009-02-05	 549900	 1	 3	NA	"R1"	"17645 NE 129TH PL"	98052	NA	"REDMOND"	-122.1033	47.71568	 8	 3040	 5	 1	1	1	1984	   0	"R6"	   8111	"R"	  2	-1.434535e+05	-4.004585e-01	-4.004454e-01	1.478078e-05	-9.182294e+01	 3.310391e+01	 1.044051e+01	-2.555677e-02	-7.688906e-03	3.685381e-04	1.0006300
2009-02-05	 460000	 1	 3	NA	"R1"	"13774 NE 75TH PL"	98052	"REDMOND"	"REDMOND"	-122.1562	47.67223	 7	 1400	 3	 1	0	1	1963	   0	"R6"	   7874	"R"	  2	 3.753020e+04	 1.047605e-01	 1.047564e-01	6.343686e-07	 2.297914e+01	-3.643918e+00	-1.306856e+00	-1.078478e-03	 1.592884e-03	2.311566e-04	1.0005389
2009-02-05	 265290	 1	 3	"54"	"R1"	"23525 NE 111TH ST"	98053	NA	"REDMOND"	-122.0254	47.69680	 7	 1290	 2	 2	0	0	2008	   0	"URPSO"	   2628	"R"	  2	-1.769215e+05	-4.938732e-01	-4.938587e-01	1.923046e-05	-8.262183e+01	-2.924023e+01	 8.390746e+00	 2.059811e-02	-8.770251e-03	3.152694e-04	1.0005506
2009-02-06	 417000	 1	 3	NA	"R1"	"16012 NE 95TH CT"	98052	"REDMOND"	"REDMOND"	-122.1263	47.68648	 8	 2090	 3	 1	0	1	1978	   0	"R5"	  14701	"R"	  2	-1.427287e+05	-3.984030e-01	-3.983900e-01	8.202925e-06	-1.524852e+01	 2.396066e+01	-5.064637e+00	 1.100485e-03	-5.727963e-03	2.066778e-04	1.0004685
2009-02-06	 270000	 1	22	"46"	"R1"	"16902 NE 104TH ST"	98052	"REDMOND"	"REDMOND"	-122.1148	47.69313	 7	 2000	 3	 1	0	0	1968	   0	"R6"	   7252	"R"	  2	-2.368644e+05	-6.611868e-01	-6.611724e-01	2.919841e-05	-2.247967e+02	 3.240171e+01	 2.444363e+01	-2.099552e-02	-1.080687e-02	2.670883e-04	1.0004423
2009-02-09	 850000	 1	 3	NA	"R1"	"12660 ADAIR CREEK WAY NE"	98053	NA	"REDMOND"	-122.0144	47.71171	 9	 2680	 3	 2	1	0	2008	   0	"URPSO"	   6781	"R"	  2	 1.318642e+05	 3.680646e-01	 3.680522e-01	4.813430e-06	-7.097895e+01	 3.035704e+00	 1.213721e+01	-9.547123e-03	 4.387759e-03	1.421035e-04	1.0004111
2009-02-09	 470000	 1	 3	NA	"R1"	"6836 140TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1522	47.66706	 8	 1340	 3	 2	0	0	1977	   0	"R5"	   7776	"R"	  2	-1.944949e+04	-5.429375e-02	-5.429165e-02	2.556665e-07	 7.735389e+00	-2.661283e+00	-1.863748e+00	 4.290799e-03	-1.011230e-03	3.468035e-04	1.0006572
2009-02-09	 236846	 1	 3	"54"	"R1"	"23534 NE 111TH ST"	98053	NA	"REDMOND"	-122.0253	47.69715	 7	 1290	 2	 1	0	0	2008	   0	"URPSO"	   2482	"R"	  2	-1.701515e+05	-4.749569e-01	-4.749426e-01	1.352947e-05	-9.367760e+01	 1.528233e+01	 3.792142e+00	 8.550961e-03	-7.356263e-03	2.398436e-04	1.0004809
2009-02-09	 187958	 1	15	"18 51"	"R1"	"13233 168TH AVE NE"	98052	NA	"REDMOND"	-122.1162	47.71911	10	 3760	 4	 2	1	0	1984	   0	"RA2.5"	  35002	"R"	  2	-7.222932e+05	-2.016254e+00	-2.016495e+00	3.057378e-04	 5.958537e+02	 5.313984e+01	-8.517631e+01	-1.799374e-02	-3.497489e-02	3.007377e-04	0.9993475
2009-02-10	 520000	 1	 3	"26"	"R1"	"5334 279TH AVE NE"	98053	NA	"REDMOND"	-121.9669	47.65469	 8	 3480	 3	 2	1	0	1992	   0	"RA5"	  53273	"R"	  2	-2.704568e+05	-7.549692e-01	-7.549566e-01	4.255699e-05	-2.172855e+02	 1.290009e+00	 4.004238e+01	-5.356532e-02	-1.304693e-02	2.985677e-04	1.0004325
2009-02-12	 660000	 1	 3	NA	"R1"	"21833 NE 103RD ST"	98053	NA	"REDMOND"	-122.0488	47.69040	10	 2700	 3	 2	1	0	1989	   0	"RA5"	  30023	"R"	  2	-1.011541e+05	-2.823915e-01	-2.823814e-01	9.328322e-06	 1.436513e+02	 3.475907e-01	-2.415185e+01	 1.845972e-02	-6.108242e-03	4.676890e-04	1.0007543
2009-02-12	 517000	 1	 3	NA	"R1"	"8340 137TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1564	47.67815	 7	 1930	 3	 2	1	0	2009	   0	"R5"	   3480	"R"	  2	-1.523236e+04	-4.251941e-02	-4.251776e-02	1.113941e-07	-1.258427e+01	-1.872323e+00	 1.833274e+00	-1.337719e-04	-6.674891e-04	2.463999e-04	1.0005571
2009-02-12	 236846	 1	 3	"54"	"R1"	"23542 NE 111TH ST"	98053	NA	"REDMOND"	-122.0252	47.69715	 7	 1290	 2	 1	0	0	2008	   0	"URPSO"	   2482	"R"	  2	-1.701515e+05	-4.749569e-01	-4.749426e-01	1.352947e-05	-9.367760e+01	 1.528233e+01	 3.792142e+00	 8.550961e-03	-7.356263e-03	2.398436e-04	1.0004809
2009-02-13	 143000	 1	 3	"46"	"R1"	"6042 210TH AVE NE"	98053	NA	"REDMOND"	-122.0593	47.66218	 6	 1250	 3	 1	1	0	1970	   0	"RA5"	  18995	"R"	  2	-2.181660e+05	-6.090411e-01	-6.090262e-01	3.975530e-05	-3.100294e+02	 1.353619e+01	 3.636729e+01	-1.219204e-02	-1.261005e-02	4.285244e-04	1.0006245
2009-02-16	 800000	 1	 3	NA	"R1"	"16773 NE 121ST ST"	98052	"REDMOND"	"REDMOND"	-122.1173	47.70758	 9	 4160	 4	 2	0	2	2008	   0	"R4"	   5774	"R"	  2	-1.263091e+05	-3.525970e-01	-3.525850e-01	1.107553e-05	-3.692349e+01	 9.461043e+00	 9.676289e+00	-2.742656e-02	-6.655756e-03	3.562152e-04	1.0006288
2009-02-17	 650000	 1	 3	NA	"R1"	"8906 236TH AVE NE"	98053	NA	"REDMOND"	-122.0247	47.68090	 9	 3330	 4	 2	1	0	2005	   0	"URPSO"	   8200	"R"	  2	-1.595633e+05	-4.453770e-01	-4.453632e-01	6.478614e-06	 2.768558e+01	 3.187917e+00	-2.869021e+00	-8.734555e-03	-5.090466e-03	1.306260e-04	1.0003800
2009-02-17	 626787	 1	 3	NA	"R1"	"13312 ADAIR CREEK WAY NE"	98053	NA	"REDMOND"	-122.0207	47.71768	 8	 2390	 2	 1	1	1	2009	   0	"URPSO"	   6200	"R"	  2	 2.486101e+04	 6.939575e-02	 6.939307e-02	2.645093e-07	 6.841805e+00	-4.667051e+00	 3.230527e-02	 1.267293e-03	 1.028570e-03	2.196543e-04	1.0005294
2009-02-17	 394424	 1	 3	"54"	"R1"	"11018 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122.0251	47.69581	 7	 1840	 4	 1	1	1	2008	   0	"URPSO"	   4140	"R"	  2	-8.993516e+04	-2.510434e-01	-2.510343e-01	3.841199e-06	-7.727528e+01	 1.135029e+01	 7.641042e+00	-5.156667e-03	-3.919653e-03	2.437380e-04	1.0005353
2009-02-17	 329000	 1	 3	"54"	"R1"	"11054 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122.0252	47.69639	 7	 1710	 3	 2	1	0	2008	   0	"URPSO"	   4041	"R"	  2	-1.722877e+05	-4.809228e-01	-4.809085e-01	1.457489e-05	-1.210642e+02	-2.368504e+01	 1.641634e+01	 5.901773e-03	-7.635186e-03	2.520026e-04	1.0004912
2009-02-18	 362500	 1	 3	NA	"R1"	"13533 NE 78TH ST"	98052	"REDMOND"	"REDMOND"	-122.1587	47.67395	 7	 1550	 3	 1	1	1	1971	   0	"R4"	   7446	"R"	  2	-8.106845e+04	-2.262912e-01	-2.262828e-01	2.905904e-06	-5.646130e+01	 8.675672e+00	 4.208598e+00	-4.919614e-05	-3.409217e-03	2.269382e-04	1.0005222
2009-02-18	 260000	 1	 3	"26"	"R1"	"21036 NE 92ND ST"	98053	NA	"REDMOND"	-122.0581	47.68360	 7	 1160	 4	 1	0	0	1969	   0	"RA5"	  10185	"R"	  2	-1.287120e+05	-3.592866e-01	-3.592744e-01	8.270519e-06	-6.147313e+01	 1.045352e+01	 9.618670e-01	 9.741844e-03	-5.751507e-03	2.562120e-04	1.0005273
2009-02-19	 529950	 1	 3	NA	"R1"	"8334 137TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1566	47.67816	 7	 1930	 3	 2	1	0	2009	   0	"R5"	   3788	"R"	  2	-2.282364e+03	-6.370959e-03	-6.370711e-03	2.500905e-09	-1.885583e+00	-2.805423e-01	 2.746914e-01	-2.004391e-05	-1.000142e-04	2.463999e-04	1.0005576
2009-02-19	 320000	 1	 4	NA	"R1"	"8036 132ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1636	47.67642	 8	 3120	 3	 3	1	0	1959	2012	"R4"	  16485	"R"	  2	-4.550341e+05	-1.270321e+00	-1.270351e+00	1.915017e-04	-2.356356e+02	-1.247653e+02	 6.015076e+01	-2.797198e-02	-2.767749e-02	4.744602e-04	1.0002837
2009-02-20	 945000	 1	 3	NA	"R1"	"5216 157TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1311	47.65488	10	 4500	 5	 2	1	2	2008	   0	"R6/C"	   5169	"R"	  2	-6.933787e+04	-1.935680e-01	-1.935607e-01	4.167360e-06	 2.840576e+01	 8.497430e+00	-2.329675e+00	-1.176704e-02	-4.082670e-03	4.446935e-04	1.0007444
2009-02-20	 580000	 1	 3	NA	"R1"	"10015 185TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.0946	47.69032	 9	 2460	 3	 2	1	0	1996	   0	"R3"	  14023	"R"	  2	-1.071912e+05	-2.992025e-01	-2.991919e-01	4.105822e-06	 7.093470e+01	-4.027932e+00	-1.255374e+01	 1.237401e-02	-4.052422e-03	1.834214e-04	1.0004667
2009-02-20	 293248	 1	 3	"54"	"R1"	"11007 ELLISTON WAY NE"	98053	NA	"REDMOND"	-122.0256	47.69554	 7	 1460	 3	 2	0	0	2008	   0	"URPSO"	   4263	"R"	  2	-1.728753e+05	-4.825701e-01	-4.825557e-01	1.638434e-05	-9.722404e+01	-2.662605e+01	 1.154767e+01	 1.437700e-02	-8.095274e-03	2.813494e-04	1.0005201
2009-02-23	 800000	 1	 3	NA	"R1"	"23688 NE 110TH PL"	98053	NA	"REDMOND"	-122.0224	47.69623	 9	 3540	 4	 2	1	0	2008	   0	"URPSO"	   7917	"R"	  2	-3.910141e+04	-1.091426e-01	-1.091384e-01	4.832297e-07	 2.176583e+00	 1.324461e+00	 2.325507e-01	-3.746683e-03	-1.390241e-03	1.622389e-04	1.0004697
2009-02-23	 694711	 1	 3	NA	"R1"	"12498 240TH PL NE"	98053	NA	"REDMOND"	-122.0175	47.71004	 8	 1810	 3	 2	1	0	2009	   0	"URPSO"	   6233	"R"	  2	 1.391524e+05	 3.884158e-01	 3.884030e-01	6.892192e-06	-1.863102e+01	 1.471036e+01	 5.879773e+00	-1.790042e-02	 5.250423e-03	1.827024e-04	1.0004469
2009-02-23	 640000	 1	 3	NA	"R1"	"5405 236TH AVE NE"	98053	NA	"REDMOND"	-122.0251	47.65642	 9	 2600	 3	 2	0	0	1995	   0	"RA5"	 178160	"R"	  2	-6.688323e+04	-1.866884e-01	-1.866814e-01	1.350204e-06	 3.900461e+01	-1.893746e+00	-6.765905e+00	 5.889109e-03	-2.323878e-03	1.549378e-04	1.0004552
2009-02-24	 675000	 1	 3	NA	"R1"	"11915 171ST PL NE"	98052	"REDMOND"	"REDMOND"	-122.1125	47.70680	 8	 2980	 5	 2	1	0	2008	   0	"R4"	   4929	"R"	  2	-4.512801e+04	-1.259636e-01	-1.259588e-01	5.929755e-07	-2.358810e+01	-1.277514e+00	 4.109396e+00	-4.522865e-03	-1.540039e-03	1.494657e-04	1.0004557
2009-02-24	 670000	 1	 3	NA	"R1"	"14720 NE 73RD WAY"	98052	"REDMOND"	"REDMOND"	-122.1448	47.67046	 8	 2930	 4	 2	1	0	2008	   0	"R5"	   3878	"R"	  2	-4.309513e+04	-1.202887e-01	-1.202841e-01	5.062600e-07	-2.131612e+01	-1.362502e+00	 3.678725e+00	-3.897605e-03	-1.422985e-03	1.399339e-04	1.0004466
2009-02-24	 585999	 1	 3	NA	"R1"	"12422 243RD PL NE"	98053	NA	"REDMOND"	-122.0144	47.70919	 8	 1680	 2	 1	0	1	2008	   0	"URPSO"	   4590	"R"	  2	 8.393993e+04	 2.343087e-01	 2.343001e-01	3.375502e-06	-1.034687e+01	-1.181503e+01	 6.900451e+00	-7.379692e-03	 3.674373e-03	2.458752e-04	1.0005400
2009-02-24	 580000	 1	 3	NA	"R1"	"4124 232ND AVE NE"	98053	NA	"REDMOND"	-122.0298	47.64710	 8	 2330	 4	 2	1	0	1980	   0	"RA5"	  31705	"R"	  2	-4.870055e+04	-1.359322e-01	-1.359270e-01	4.704220e-07	-7.690792e+00	-3.472655e+00	 8.277592e-01	 1.310962e-03	-1.371694e-03	1.018260e-04	1.0004072
2009-02-24	 521500	 1	22	NA	"R1"	"27625 NE QUAIL CREEK DR"	98053	NA	"REDMOND"	-121.9702	47.63094	 8	 2620	 4	 2	1	0	1997	   0	"RA5"	  22813	"R"	  2	-1.479913e+05	-4.130711e-01	-4.130578e-01	4.379719e-06	-4.745401e+01	-7.713626e+00	 7.405326e+00	-4.410713e-03	-4.185421e-03	1.026626e-04	1.0003607
2009-02-24	 510000	 1	 3	"60"	"R1"	"2204 184TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.0941	47.62952	 8	 2660	 4	 1	0	2	1968	   0	"R3"	  13950	"R"	  2	-1.299036e+05	-3.626137e-01	-3.626015e-01	8.596097e-06	-5.543617e+01	 2.670785e+01	 3.828082e+00	-1.348353e-02	-5.863622e-03	2.614323e-04	1.0005317
2009-02-24	 409995	 1	 3	NA	"R1"	"8328 137TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1565	47.67800	 7	 1230	 2	 1	1	1	2009	   0	"R5"	   2676	"R"	  2	 1.143699e+04	 3.192507e-02	 3.192383e-02	6.284390e-08	 5.911599e+00	-9.818310e-01	-1.766987e-01	-7.090109e-04	 5.013543e-04	2.465768e-04	1.0005575
2009-02-24	 263000	 1	 3	NA	"R1"	"15627 NE 109TH ST"	98052	"REDMOND"	"REDMOND"	-122.1309	47.69761	 7	 1200	 3	 1	0	1	1978	   0	"R6"	   7990	"R"	  2	-1.313383e+05	-3.666166e-01	-3.666043e-01	8.418435e-06	-6.567556e+01	 1.101434e+01	 1.580153e+00	 8.912845e-03	-5.802713e-03	2.504715e-04	1.0005199
2009-02-25	 599950	 1	 3	NA	"R1"	"16814 NE 120TH ST"	98052	"REDMOND"	"REDMOND"	-122.1157	47.70727	 8	 2680	 4	 2	1	0	2008	   0	"R4"	   6071	"R"	  2	-7.798072e+04	-2.176591e-01	-2.176511e-01	1.266752e-06	-2.763050e+01	-3.755024e+00	 4.435189e+00	-3.239303e-03	-2.250918e-03	1.069427e-04	1.0004033
